city,hotel_name,url,rating,description,city_id,latitude,longitude
Uzes,"""La Suite"" 3 Etoiles",https://www.booking.com/hotel/fr/la-suite-a-50-metres-de-la-place-aux-herbes.fr.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK534TSBsACAdICJDQwODhlYTQ2LTBkMDUtNGY0OC1hZmMzLTJmODcwYjhmNjljONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=6a1e65dc22cd05ee&srepoch=1782656959&from=searchresults,9.5,N/A,24,44.0121279,4.4196718
Uzes,Appartement des amoureux,https://www.booking.com/hotel/fr/appartement-des-amoureux-uzes.fr.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK534TSBsACAdICJDQwODhlYTQ2LTBkMDUtNGY0OC1hZmMzLTJmODcwYjhmNjljONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=6a1e65dc22cd05ee&srepoch=1782656959&from=searchresults,7.9,N/A,24,44.0121279,4.4196718
Nimes,Appartement Climatisé Nimes,https://www.booking.com/hotel/fr/appartement-climatise-nimes-nimes2.fr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uaW1lc0gNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC09-E0gbAAgHSAiRkZmRlZTJjNi1mZjUyLTQwYjItYmZiNS04ODE4ZjgyMzY2YTDYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b4de65e91f590500&srepoch=1782656985&from=searchresults,0.0,N/A,25,43.8374249,4.3600687
Nimes,Studio du Parc Arena avec parking,https://www.booking.com/hotel/fr/studio-du-parc-arena-avec-parking.fr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uaW1lc0gNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC09-E0gbAAgHSAiRkZmRlZTJjNi1mZjUyLTQwYjItYmZiNS04ODE4ZjgyMzY2YTDYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b4de65e91f590500&srepoch=1782656985&from=searchresults,9.0,N/A,25,43.8374249,4.3600687
Nimes,Studio Nîmes Centre,https://www.booking.com/hotel/fr/studio-boucarie.fr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uaW1lc0gNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC09-E0gbAAgHSAiRkZmRlZTJjNi1mZjUyLTQwYjItYmZiNS04ODE4ZjgyMzY2YTDYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=b4de65e91f590500&srepoch=1782656985&from=searchresults,8.7,N/A,25,43.8374249,4.3600687
Aigues Mortes,Charmante maison de pêcheur,https://www.booking.com/hotel/fr/charmante-maison-de-pecheur-aigues-mortes.fr.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALs34TSBsACAdICJDNmZDI4ZWMzLTMwNGUtNDBmNy1iMjQyLTI1ZmM1NTFhNjgyYdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c36965f653cd04a5&srepoch=1782657010&from=searchresults,9.4,N/A,26,43.5661521,4.19154
Aigues Mortes,Maison dans les remparts d'Aigues-Mortes,https://www.booking.com/hotel/fr/maison-dans-les-remparts-d-aigues-mortes.fr.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALs34TSBsACAdICJDNmZDI4ZWMzLTMwNGUtNDBmNy1iMjQyLTI1ZmM1NTFhNjgyYdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c36965f653cd04a5&srepoch=1782657010&from=searchresults,0.0,N/A,26,43.5661521,4.19154
Aigues Mortes,Belle marina avec piscine collective,https://www.booking.com/hotel/fr/marina-avec-appontement-aigues-mortes.fr.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALs34TSBsACAdICJDNmZDI4ZWMzLTMwNGUtNDBmNy1iMjQyLTI1ZmM1NTFhNjgyYdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c36965f653cd04a5&srepoch=1782657010&from=searchresults,8.7,N/A,26,43.5661521,4.19154
Saintes Maries de la Mer,Jolie maisonnette à proximité de toutes commodités,https://www.booking.com/hotel/fr/jolie-maisonnette-a-proximite-de-toutes-commodites.fr.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoXghNIGwAIB0gIkZTZhNTBhZDMtMzRlMy00MzZlLWEyMGQtY2M5NjEyNGQ1Yjdh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=fa20660212ab0334&srepoch=1782657035&from=searchresults,8.3,N/A,27,43.4515922,4.4277202
Saintes Maries de la Mer,Le Fangassier,https://www.booking.com/hotel/fr/le-fangassier.fr.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoXghNIGwAIB0gIkZTZhNTBhZDMtMzRlMy00MzZlLWEyMGQtY2M5NjEyNGQ1Yjdh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=fa20660212ab0334&srepoch=1782657035&from=searchresults,9.1,N/A,27,43.4544348,4.4306847
Saintes Maries de la Mer,Camping Le Clos du Rhône,https://www.booking.com/hotel/fr/camping-le-clos-du-rhone.fr.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoXghNIGwAIB0gIkZTZhNTBhZDMtMzRlMy00MzZlLWEyMGQtY2M5NjEyNGQ1Yjdh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=fa20660212ab0334&srepoch=1782657035&from_sustainable_property_sr=1&from=searchresults,8.4,N/A,27,43.4491057,4.4011735
Collioure,Appartement avec parking privatif à Collioure,https://www.booking.com/hotel/fr/appartement-collioure-collioure.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ap_ghNIGwAIB0gIkOWY3NTNjNzQtYTk4NS00YmQ0LWFiZTQtNzdjZDJiOTA2NTlk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=01fd660fe63b0b5f&srepoch=1782657061&from=searchresults,8.4,N/A,28,42.52505,3.0831554
Collioure,Appartement vue mer à 1 min à pied des plages avec parking privé,https://www.booking.com/hotel/fr/appartement-vue-mer-a-1-min-a-pied-des-plages-avec-parking-prive.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ap_ghNIGwAIB0gIkOWY3NTNjNzQtYTk4NS00YmQ0LWFiZTQtNzdjZDJiOTA2NTlk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=01fd660fe63b0b5f&srepoch=1782657061&from=searchresults,8.9,N/A,28,42.52505,3.0831554
Collioure,2VSE-ALZ07 Studio dans résidence calme proche plage Collioure,https://www.booking.com/hotel/fr/2vse-alz07-studio-dans-residence-calme-proche-plage-collioure.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ap_ghNIGwAIB0gIkOWY3NTNjNzQtYTk4NS00YmQ0LWFiZTQtNzdjZDJiOTA2NTlk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=01fd660fe63b0b5f&srepoch=1782657061&from=searchresults,7.9,N/A,28,42.52505,3.0831554
Carcassonne,Studio avec parking vue sur la Cité de Carcassonne,https://www.booking.com/hotel/fr/studio-avec-parking-vue-sur-la-cite-de-carcassonne-carcassonne.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuOCE0gbAAgHSAiQ1MTEzMmM4ZS02MWUxLTQxZmUtOGNlMy0wNzU2YTI0NDZmNjTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=ec9f661c8512050d&srepoch=1782657086&from=searchresults,8.8,N/A,29,43.2130358,2.3491069
Carcassonne,T2 Gautier proche Cité Médiévale parking privé,https://www.booking.com/hotel/fr/grand-t2-lumineux-proche-de-la-cite-medievale.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuOCE0gbAAgHSAiQ1MTEzMmM4ZS02MWUxLTQxZmUtOGNlMy0wNzU2YTI0NDZmNjTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=ec9f661c8512050d&srepoch=1782657086&from=searchresults,8.6,N/A,29,43.2130358,2.3491069
Carcassonne,Appartement PETIT SAINT GIMER,https://www.booking.com/hotel/fr/appartement-petit-saint-gimer.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCuOCE0gbAAgHSAiQ1MTEzMmM4ZS02MWUxLTQxZmUtOGNlMy0wNzU2YTI0NDZmNjTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=ec9f661c8512050d&srepoch=1782657086&from=searchresults,9.6,N/A,29,43.2130358,2.3491069
Ariege,REVERIE,https://www.booking.com/hotel/fr/reverie-ax-les-thermes.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtHghNIGwAIB0gIkMTJlMTk4ZDYtZGE4MS00ODhjLWI1ZmUtYTk3MmU5YmE2ZDZl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=45bf66287c6109e4&srepoch=1782657111&from=searchresults,8.6,N/A,30,42.9455368,1.4065544
Ariege,Gîte la Lanterne transition écologique avec borne de recharge 7kw Site sous vidéo protection,https://www.booking.com/hotel/fr/gite-la-lanterne-nalzen.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtHghNIGwAIB0gIkMTJlMTk4ZDYtZGE4MS00ODhjLWI1ZmUtYTk3MmU5YmE2ZDZl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=45bf66287c6109e4&srepoch=1782657111&from=searchresults,9.0,N/A,30,42.9455368,1.4065544
Ariege,Chambres d hôtes H,https://www.booking.com/hotel/fr/chambres-d-hotes-h.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtHghNIGwAIB0gIkMTJlMTk4ZDYtZGE4MS00ODhjLWI1ZmUtYTk3MmU5YmE2ZDZl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=45bf66287c6109e4&srepoch=1782657111&from=searchresults,9.0,N/A,30,42.9455368,1.4065544
Toulouse,Hôtel Riquet,https://www.booking.com/hotel/fr/riquet.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF90b3Vsb3VzZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC6-CE0gbAAgHSAiQzOWI5YjJmMC1kNDdmLTRjZDctODhjZC1lZjY1MDQ2MTM4NjjYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=7ab6663523b80ab1&srepoch=1782657137&from=searchresults,7.3,N/A,31,43.6082746,1.4539766
Toulouse,Blue Bird - Logement sur les Ramblas,https://www.booking.com/hotel/fr/blue-bird-logement-sur-les-ramblas.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF90b3Vsb3VzZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC6-CE0gbAAgHSAiQzOWI5YjJmMC1kNDdmLTRjZDctODhjZC1lZjY1MDQ2MTM4NjjYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=7ab6663523b80ab1&srepoch=1782657137&from=searchresults,8.0,N/A,31,43.6044638,1.4442433
Toulouse,Residhome Toulouse Occitania,https://www.booking.com/hotel/fr/residhome-toulouse-occitania.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF90b3Vsb3VzZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC6-CE0gbAAgHSAiQzOWI5YjJmMC1kNDdmLTRjZDctODhjZC1lZjY1MDQ2MTM4NjjYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=7ab6663523b80ab1&srepoch=1782657137&from=searchresults,8.6,N/A,31,43.5937265,1.4099117
Montauban,Kyriad Montauban Sud - Albasud,https://www.booking.com/hotel/fr/hoteletrestaurantcampanilemontauban.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoThhNIGwAIB0gIkZmU0ZDMzMzEtZGRjZS00ZDQ3LTg1YzAtNzExZDJiZWQyY2Y52AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c7cf664258ac021a&srepoch=1782657162&from=searchresults,7.2,N/A,32,44.0175835,1.3549991
Montauban,Villa haut de gamme Montauban,https://www.booking.com/hotel/fr/villa-haut-de-gamme-montauban.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoThhNIGwAIB0gIkZmU0ZDMzMzEtZGRjZS00ZDQ3LTg1YzAtNzExZDJiZWQyY2Y52AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c7cf664258ac021a&srepoch=1782657162&from=searchresults,9.7,N/A,32,44.0175835,1.3549991
Montauban,Chez Amélie T3 Lumineux Montauban,https://www.booking.com/hotel/fr/chez-amelie-t3-lumineux-montauban.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoThhNIGwAIB0gIkZmU0ZDMzMzEtZGRjZS00ZDQ3LTg1YzAtNzExZDJiZWQyY2Y52AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c7cf664258ac021a&srepoch=1782657162&from=searchresults,9.3,N/A,32,44.0175835,1.3549991
Biarritz,Le Talaia Hôtel & Spa Biarritz - MGallery Collection,https://www.booking.com/hotel/fr/mgallery-hotel-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCnuGE0gbAAgHSAiRkNjkxNjFiZi04ZDFiLTQ4ODgtOGE0Zi0zY2IyMDFhZjJlZDjYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=619e664f0778043c&srepoch=1782657188&from_sustainable_property_sr=1&from=searchresults,9.1,N/A,33,43.4832523,-1.5592776
Biarritz,Hôtel Barnea,https://www.booking.com/hotel/fr/hotelargieder.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCnuGE0gbAAgHSAiRkNjkxNjFiZi04ZDFiLTQ4ODgtOGE0Zi0zY2IyMDFhZjJlZDjYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=619e664f0778043c&srepoch=1782657188&from=searchresults,8.9,N/A,33,43.4832523,-1.5592776
Biarritz,"L'océan à perte de vue, la grande plage à vos pieds",https://www.booking.com/hotel/fr/l-39-ocean-a-perte-de-vue-la-grande-plage-a-vos-pieds.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCnuGE0gbAAgHSAiRkNjkxNjFiZi04ZDFiLTQ4ODgtOGE0Zi0zY2IyMDFhZjJlZDjYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=619e664f0778043c&srepoch=1782657188&from=searchresults,9.4,N/A,33,43.4832523,-1.5592776
Bayonne,Studio Centre Ville Office De Tourisme,https://www.booking.com/hotel/fr/studio-centre-ville-office-de-tourisme.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK34YTSBsACAdICJGQxM2NiYTFlLTYxMmMtNDgzOC1iNTZjLTAyZDkxYjczMGYxZNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=1eb9665b0d8e150a&srepoch=1782657213&from=searchresults,9.4,N/A,34,43.4945144,-1.4736657
Bayonne,Appartement résidence récente,https://www.booking.com/hotel/fr/appartement-residence-neuve.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK34YTSBsACAdICJGQxM2NiYTFlLTYxMmMtNDgzOC1iNTZjLTAyZDkxYjczMGYxZNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=1eb9665b0d8e150a&srepoch=1782657213&from=searchresults,8.6,N/A,34,43.4945144,-1.4736657
Bayonne,Hotel Loreak,https://www.booking.com/hotel/fr/comfort-bayonne-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK34YTSBsACAdICJGQxM2NiYTFlLTYxMmMtNDgzOC1iNTZjLTAyZDkxYjczMGYxZNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=1eb9665b0d8e150a&srepoch=1782657213&from=searchresults,8.4,N/A,34,43.493542,-1.4524777
La Rochelle,Novotel La Rochelle Centre,https://www.booking.com/hotel/fr/la-rochelle-centre.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0OGE0gbAAgHSAiQzYTcxZDcyYi0zZDBiLTRkOTktODJjYS0wMDMxYjYxN2E4YmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=949a66686950043a&srepoch=1782657238&from_sustainable_property_sr=1&from=searchresults,8.4,N/A,35,46.16067,-1.1586443
La Rochelle,Mercure La Rochelle Vieux Port,https://www.booking.com/hotel/fr/la-rochelle-vieux-port-sud.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0OGE0gbAAgHSAiQzYTcxZDcyYi0zZDBiLTRkOTktODJjYS0wMDMxYjYxN2E4YmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=949a66686950043a&srepoch=1782657238&from_sustainable_property_sr=1&from=searchresults,8.8,N/A,35,46.159732,-1.1515951
La Rochelle,Appt Studio LA ROCHELLE - LR010-212,https://www.booking.com/hotel/fr/appt-studio-la-rochelle-lr010-212.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC0OGE0gbAAgHSAiQzYTcxZDcyYi0zZDBiLTRkOTktODJjYS0wMDMxYjYxN2E4YmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=949a66686950043a&srepoch=1782657238&from=searchresults,6.8,N/A,35,46.159732,-1.1515951
